Video Id,Title,View Count,Length,Channel
jdz5-z2ffbI,10 MIN STEPPING CARDIO - walk 1100 steps in a fun way  I Medium Intensity,1 187 059 katselukertaa,10.20,/@PamelaRf1
q_RzV7PNyg0,The Stomping Eagles Step Team | Edison HS,31 518 katselukertaa,2.09,/@FCPSeduFCPS
wo0iDMv8Vfo,STEP WORKOUT | CARDIO DANCE FITNESS | TABATA MUSIC,175 314 katselukertaa,48.09,/@cardiodancewithclaupaty3076
7LtXAhpSPmg,25 Minute Beginner/intermediate Step Workout Part I,5 016 147 katselukertaa,25.38,/@StepFitwithBronwyn
r7_fe-bPWnM,The Try Guys Try Stepping,10 119 188 katselukertaa,5.49,/@BuzzFeedVideo
KFjF64Mcaao,Duffy - Stepping Stone,15 683 303 katselukertaa,3.39,/channel/UCqcoyHprAtaWogKb5xx1zJA
zK9kEAggQik,"Best Of ""Smooth"" Stepping Vol. 1",22 666 katselukertaa,2.06.45,/@j.boogiebaby5947
OFb0EUIkYac,How to Do a Simple Step for Beginners | Step Dance,2 596 536 katselukertaa,2.21,/@howcast
CHXk-ZaLrCI,15 Minute Walking/Step Workout [Low Impact HIIT/Warm-Up/Finisher],506 622 katselukertaa,17.14,/@JuiceandToya
PJwt2dxx9yg,Joe Jackson - Steppin' Out,25 743 494 katselukertaa,3.37,/@JoeJacksonVEVO
cwkEwvR9_9M,Psi Phi Beta Stepping Competition - Homewood/Flossmoor High School Steppers,728 233 katselukertaa,9.22,/@parnelljackson8636
H6dVVgus9S0,SleazyWorld Go - Step 1 ft. Offset (Official Music Video),24 860 884 katselukertaa,3.03,/channel/UCHgXbi503DqRtnPvIJpOG3Q
n9pV9j63FbA,Step Team Competition,590 207 katselukertaa,6.04,/@Rose-bc9fh
8RZfTO_5q_I,Chicago stepping made easy by Shaun,210 668 katselukertaa,30.53,/@kcreatesmemoriez
1J3cpmIcFhU,MILWAUKEE LARGEST STEPPIN CONTEST PART #2 #ChicagoSteppin #LadyMargaretSteppin #SteppersDance #Step,48 565 katselukertaa,14.39,/@LadyMargaretSteppin
cnfzjJw-OH0,"ISDC 2022 - Invitational Jack & Jill, Chicago Stepping FULL CONTEST",658 831 katselukertaa,16.38,/@internationalswingdancecha7285
HgGAzBDE454,Irish Dance Group - Irish Step Dancing (Riverdance) 2009,41 793 547 katselukertaa,5.28,/@fritz51286
zjLgoReDBGw,Shane Williams' stepping MASTERCLASS!,521 631 katselukertaa,2.40,/@WorldRugby
M5NFIpObgdw,TYK & TORI 1ST PLACE ~ J MOST “Y’ALL CAN’T BEAT US” MINNESOTA MASTERS STEPPIN CONTEST PRELIM 6.3.23,113 847 katselukertaa,4.16,/@thefootworkfactorytori2558
3fLk2x3dkCM,2023 Stepping With The Stars,602 katselukertaa,3.02,/@SWTS-Official
