Video Id,Title,View Count,Length,Channel
xo1VInw-SKc,Rachel Platten - Fight Song (Official Video),627 584 074 katselukertaa,3.26,/channel/UCJWpYHbS8IG3juoGs7gvIsw
41aUBQ2Hn9U,"GTA5 - Giant Air Plane ""Emergency Landing"" on Highway -- Two Engines Failed  -- (This is GTA5 game)",102 042 507 katselukertaa,4.45,/@TheUiGamer
8M4OhdYV-_s,I took a flight just to take this photo ✈️ #mobilephotography,89 332 023 katselukertaa,0.08,/@JaredVanderMeer
OVMuwa-HRCQ,[Drumstep] - Tristam & Braken - Flight [Monstercat Release],73 940 846 katselukertaa,3.40,/@Monstercat
ItrtDfugm4M,In Flight Enjoyment #shorts,73 088 047 katselukertaa,0.45,/@lobinlov
FwOikFwEAKk,Blippi Flies in a Private Jet | Airplanes for Kids with The Airplane Song,72 628 472 katselukertaa,20.04,/@Blippi
XbxNtPiCBK8,Rachel Platten - Fight Song (Lyrics),56 105 216 katselukertaa,3.24,/@AweLyrics
WqLL0-xBF8g,"SKIATHOS 2018 - LOW LANDINGS and JETBLASTS vs. PEOPLE - Airbus A321, Boeing 717 ...",53 833 749 katselukertaa,8.29,/@Cargospotter
mhJRzQsLZGg,Starbase Live: 24/7 Starship & Super Heavy Development From SpaceX's Boca Chica Facility,,,/@NASASpaceflight
oDi3IDSdZrk,Cobalt Air First Flight - A320 from LCA to ATH - New Airline's Inaugural Flight - GoPro Wing View,52 148 292 katselukertaa,19.40,/@greatflyer_aviation
r0bS-YnLf4s,Flight Facilities - Crave you feat. Giselle (Official Video),43 861 134 katselukertaa,3.52,/channel/UCvBxvcqGSQkbs1BRafBIYSg
NXmfwYjUeU4,Flight Landing: Normal vs Psychopaths 😂 | Anisha Dixit Shorts,40 401 600 katselukertaa,0.15,/@AnishaDixitShorts
QAD0BtEv6-Q,Lindsey Stirling - Take Flight (Official Music Video) #YTMA,37 894 905 katselukertaa,5.09,/channel/UCyC_4jvPzLiSkJkLIkA7B8g
b4dUq7szWXc,Airplanes Collision on Landing Extreme Moments,36 564 856 katselukertaa,3.50,/@jkchannel1262
ZoPJOhjmV10,This is Why I Don't Like Travelling in an Airplane,34 936 480 katselukertaa,0.39,/@FactsMine
hZQ38K0sBwo,Night Marshalling ATR | IndiGo 6E,33 394 190 katselukertaa,0.16,/@IndiGo6E
uEgw2p8J0ZA,ETIHAD AIRBUS A380 Takeoff Abu Dhabi | Flight Deck GoPro View,29 410 798 katselukertaa,16.46,/@justplanes
uRxKrj5EqDk,3D printed dragon flight test,27 758 077 katselukertaa,0.29,/@MihaiDesigns
w4OdIOGBW2Q,Hans Zimmer - Flight (Man of Steel),27 657 071 katselukertaa,4.14,/@JexMavik
UKC_AcWOakY,"Aviation Scenes - Flight ""Crash scene""",27 039 288 katselukertaa,8.00,/@flyingTVFF
