Video Id,Title,View Count,Length,Channel
5ENE5-x6vjs,"""Ridiculous"" Espresso Workflow Ever! #coffeegrinder #coffeemachine #espresso",37 022 717 katselukertaa,1.01,/@HoonsCoffee
--oTQCysVTs,After Effects character animation workflow,21 072 676 katselukertaa,1.25.25,/@ema_colombo
C77vwrq_Ws4,"""Ridiculous"" Espresso Workflow Ever #2"" #coffeegrinder #coffeemachine #espresso",19 692 238 katselukertaa,1.00,/@HoonsCoffee
Xiai4BRzZpU,XG - GRL GVNG (Official Music Video),14 933 784 katselukertaa,1.57,/channel/UC12HMtO5MYph9dCZZ7yygng
2zwRl33A7dE,Flair PRO 2 and Royal Grinder Espresso Workflow #espresso #coffee,11 495 438 katselukertaa,0.31,/@FlairEspresso
ZVb_yKMivqo,Productive Music For Work | Chill Playlist,8 032 176 katselukertaa,1.16.20,/@BLUME_Music
k0D2dKbCnlw,Satisfying Espresso Workflow with the EG-1 Grinder (on loan from Weber Workshops) #espresso,7 932 829 katselukertaa,0.53,/@tannercolsoncoffee
LVbUNRwpXzw,Music for Productive Work — Tony Stark's Concentration Mix,5 865 268 katselukertaa,49.12,/@MusicLabChill
VQ14kQFEr5c,"""Ridiculous"" Latte Workflow Ever! #coffeegrinder #coffeemachine #espresso",5 108 173 katselukertaa,0.59,/@HoonsCoffee
Ao4ekUCYbB0,“ABSOLUTELY RIDICULOUS” Espresso WORKFLOW￼,4 151 102 katselukertaa,1.00,/@DylansHomeEspressoBar
4MFOBeUCPkw,Music for Work — Limitless Productivity Playlist,2 869 594 katselukertaa,57.06,/@MusicLabChill
WerCpkTJQTM,Work Music — Smooth Workflow Playlist,2 623 317 katselukertaa,1.01.36,/@MusicLabChill
ZQDGJn89uNk,8 Steps to Edit a Video in Premiere Pro (Start to Finish),2 515 230 katselukertaa,21.00,/@ParkerWalbeck
SCXX91QnZSg,"Deep Work Music for Programmers, Creators, Designers — Atmospheric Future Garage",2 414 651 katselukertaa,1.18.56,/@MusicLabChill
WSwkvZVvsj0,Illustrator to After Effects ft. Burnt Toast - Animation Workflow & Tutorial,2 199 293 katselukertaa,7.00,/@BenMarriott
pHq1cTTHe70,Flair 58 Workflow ☕️ #shorts #espresso #coffee,2 177 637 katselukertaa,0.55,/@FlairEspresso
Un7Z56DFDRA,My iPad is My Computer. Here's Why.,2 167 979 katselukertaa,6.38,/@KDigitalStudio
zMCOFQ_w03Q,Relaxing Music Radio — Future Garage for Smooth Workflow,,,/@MusicLabChill
fCd6B5HRaZ8,Overview of Illumina Sequencing by Synthesis Workflow,1 943 315 katselukertaa,5.13,/@IlluminaInc
f-mx-Jfx9lA,Stylized Character Workflow with Blender,1 889 985 katselukertaa,28.44,/@BlenderOfficial
