Video Id,Title,View Count,Length,Channel
9AoUEEHvgOI,Rangers vs. Blue Jays Game Highlights (9/14/23) | MLB Highlights,16 120 katselukertaa,9.06,/@MLB
csa_D97NVdw,Rangers vs. Blue Jays Game Highlights (9/13/23) | MLB Highlights,71 224 katselukertaa,7.41,/@MLB
4ljIUoh_2eU,The Disappointing Toronto Blue Jays are Swept by the Texas Rangers | The Jesse Blake Sports Report,1 755 katselukertaa,14.38,/@sdpn
qPeQIijtSGc,What’s gone wrong with the Blue Jays?,9 994 katselukertaa,3.35,/@TSN_Sports
3C-izNtkADE,How devastating was this series for the Blue Jays’ playoff hopes?,502 katselukertaa,3.39,/@TSN_Sports
hu9n19F02BM,"Texas Rangers vs Toronto Blue Jays FULL GAME HIGHLIGHTS  TODAY September 14, 2023",2 695 katselukertaa,12.01,/@thefunkyexpress-abmaujleng7336
sARLTQ3ttgg,Rangers vs. Blue Jays Game Highlights (9/14/23) | MLB Highlights,4 798 katselukertaa,8.53,/@Rangers
T6XxhoDU4ik,Rangers vs. Blue Jays Game Highlights (9/13/23) | MLB Highlights,16 820 katselukertaa,7.31,/@Rangers
R7_OlbfL_4g,Blue Jays vs. Rangers [SEPT.14.23] TODAY Game Hightlights | MLB Hightlights 2023,3 204 katselukertaa,8.13,/@TamGaming
aAM1QJzq9b4,"Toronto Blue Jays vs Texas Rangers  FULL GAME HIGHLIGHTS  TODAY September 14, 2023",1 424 katselukertaa,9.56,/@thefunkyexpress-abmaujleng7336
AdUA2m6R2mQ,Dropping the Series with Joe Siddall | Jays Talk Plus,4 691 katselukertaa,20.30,/@sportsnet
3zE0v_CLiZ0,"Toronto Blue Jays vs Texas Rangers GAME HIGHLIGHTS  TODAY September 14, 2023",1 236 katselukertaa,8.38,/@thefunkyexpress-abmaujleng7336
UaGQcvMWlfk,JAY'S JOURNEY TO PRO FULL MOVIE🔥 | SEASONS 1-5,370 719 katselukertaa,1.10.43,/@j_tekkz
rTfe-OFQ4e4,Jays Fans boo team and question effort,1 245 katselukertaa,1.50,/@CityNews
QeAE9l3e6lI,Rangers vs. Blue Jays Game Highlights (9/12/23) | MLB Highlights,76 052 katselukertaa,8.45,/@MLB
fy0YlAzaSHs,"Blue Jays vs Rangers [FULL GAME] Sep 14, 2023 | MLB Highlights 2023",333 katselukertaa,27.15,/@letsgobraves2023
hPlZFwE8RJM,Blue Jays vs. Royals [FULL GAME] Hightlights (Sept.10.2023) | MLB Hightlight 2023,18 668 katselukertaa,35.57,/@TamGaming
NmyAfDFXmiE,Why are the Blue Jays not concerned after losses to Rangers? - OverDrive,343 katselukertaa,2.15,/@TSN_Sports
f445Ndfw95s,Toronto Blue Jays vs. Texas Rangers (09/12/23) [FULL GAME] Highlights | MLB Highlights Sept.12.2023,6 123 katselukertaa,32.32,/@TamGaming
XVFE_jAECVI,Rangers vs. Blue Jays Game Highlights (9/11/23) | MLB Highlights,89 717 katselukertaa,9.24,/@MLB
