Video Id,Title,View Count,Length,Channel
KJGMHAAhPv4,Dernière tentative,13 302 947 katselukertaa,2.53,/channel/UCEPm9JQMn_cMjpxC99xxJ-A
_Pg6uTGQ_aM,Lettre D'adieu (feat. Arzelprod),4 915 906 katselukertaa,3.26,/channel/UC4gEjKPYzwlb6L2oiDcboPQ
Qxxum5ungsA,Tentative,4 573 831 katselukertaa,3.37,/channel/UC7-YMmnc0ppcWmio8t1WdcA
YaoUlrG60Dg,Énora 12 ans nous raconte sa tentative de suicide - NRJ,1 844 459 katselukertaa,11.56,/@guillaumepley
y5ZgE3C4dLk,System of a Down-Tentative with Lyrics,1 637 124 katselukertaa,3.47,/@DarkVenomProduction
Ui9feK8iSq4,Christy fe respew ak Strong tande |  Derniere Tentative 31 | Wilmix Production,1 234 522 katselukertaa,12.40,/@RicardoNelson
a9k41CtDgpc,"Emily Ray - Tentative Love ft. Chris King, K Magic (Official Video)",1 062 366 katselukertaa,3.42,/channel/UCssozvlvBqN-WdTPl_N4UcA
JFAd_M-YVf0,Specy Men - Dernière tentative + paroles,1 011 214 katselukertaa,2.53,/@roro-2317
j1AU8sOXV_Y,Si tu veux te sucider regarde avent cette video,988 981 katselukertaa,3.28,/@lagameusedmsp1637
qepEar38vvY,Strong pa vle manje sou menm tab ak Servant lan | Derniere Tentative 21 – [HD],579 064 katselukertaa,16.25,/@RicardoNelson
M6EWIEgEWkE,Premye lanmou -Strong et Gaelle - La Dernière Tentative Episode 1,525 398 katselukertaa,17.43,/@RicardoNelson
a5Q-aVxF-EY,{Dernière tentative},489 817 katselukertaa,2.54,/@lenafarriver2700
rdkEosx3FnM,"Tentative d’assassinat de Poutine selon la Russie, RIP refusé, Messi sanctionné… Actus du jour",462 335 katselukertaa,10.25,/@HugoDecrypte
vdCQCIo8KXg,STRONG_La Derniere Tentative Episode 6 new,429 556 katselukertaa,17.43,/@RicardoNelson
FwZnQ2tvxpc,Gade jan yon jenn fi ap derespekte papal_La Derniere Tentative 9 suite,372 113 katselukertaa,18.05,/@RicardoNelson
C_lQrffIQrw,dernière tentative (1 heure),346 550 katselukertaa,1.00.01,/@shellyhatake
T8S5_qo0jcg,Vin gad yon limenna  ki vle bat papal I La Derniere Tentative episode 12,339 659 katselukertaa,14.19,/@RicardoNelson
QGdetsIo_zM,J'ai survécu à une tentative de meurtre aux États-Unis.. (histoire vraie) pt.1,336 049 katselukertaa,32.40,/@Kodaytb
q0aiqhgIbf4,Strong tounen yon pesekisyon pou Servant lan | Derniere Tentative 22 – [HD] WILMIX PRODUCTION,325 829 katselukertaa,13.54,/@RicardoNelson
SmdHSdyBsDQ,"Petit MBao: tentative vol du véhicule d'Eumeu Sene, Le voleur présumé décède à brigade gendarmerie",319 575 katselukertaa,2.08,/@DAKARBUZZTV
