Video Id,Title,View Count,Length,Channel
RL5b3OTg7i8,Police tackle protester running toward French president Macron,27 063 191 katselukertaa,0.24,/@Reuters
exnWMgYFbbA,President #Biden falls during U.S. #AirForceAcademy #graduation,1 747 735 katselukertaa,0.18,/@NBCNews
8ZywLkKOg58,'He's all in': Finland's president predicts Putin's next move,5 044 687 katselukertaa,9.21,/@CNN
O9sABRosdNg,Young Jeezy - My President (Official Music Video) ft. Nas,25 509 091 katselukertaa,6.11,/channel/UCOtQCJMkhhR5p71J4fkyRQg
zrV_U-cAQKo,Pia Mia - Mr. President (Official Music Video),32 833 468 katselukertaa,4.30,/channel/UCULAz_QixgEiXB10JcZ3O8w
ICtFiBLu1ng,nobigdyl. - PRESIDENT (Official Music Video) [Directed by Cinemaddox],125 181 katselukertaa,2.31,/channel/UCwYbNtKwOanR1pbw6D5NbAA
MhLNBxpo8zY,Finnish President tells Russia 'You caused this' as he signs security pact with UK,5 877 110 katselukertaa,2.21,/@SkyNews
TcSpBAZvMhI,A Week in the Life of a US President,1 770 043 katselukertaa,20.19,/@Wendoverproductions
PtJAIZCURdE,[LIVE] Singapore Presidential Election 2023: Tharman elected President | Polling Day results special,717 652 katselukertaa,3.51.02,/@channelnewsasia
rTukY7zTaOI,Philippines President Says Concerns About China Are High,4 078 908 katselukertaa,0.32,/@BloombergQuicktake
6597rOvhAcw,"Amrit Maan - President (Warning) - New Punjabi DJ Song 2021 | Gippy G, Prince KJ, Desi Crew | 19 Nov",10 016 079 katselukertaa,2.48,/@sagahits
XBDVY9tcQ6A,Envoys of Four Nations presents Credentials to the President of India,25 312 katselukertaa,1.52,/@PresidentOfIndia
hw2fOryK5rs,Watch President #biden Mock President #trump On Classified Documents,3 497 527 katselukertaa,0.18,/@msnbc
srgfqGaGcis,Every President's Biggest Mistake,1 726 864 katselukertaa,39.55,/@iammrbeat
P1HiB84S4UI,How Every President Died,8 274 563 katselukertaa,26.32,/@iammrbeat
oJ0IRgMiIB8,"Singapore Presidential Forum: What expertise, qualifications do you have to be President?",46 220 katselukertaa,6.24,/@channelnewsasia
c2b9JlZcrV0,Kevin Gates - President [Official Music Video],4 163 530 katselukertaa,3.31,/channel/UCj2GTFekdV3EUsTVN8oaEqA
n6WFhv3sUxU,"President Droupadi Murmu arrives in Kohima, Nagaland",3 290 784 katselukertaa,1.46,/@PresidentOfIndia
