Video Id,Title,View Count,Length,Channel
WVToOKlWFiU,CRASH TEAM RACING CON THIAGO Y RUSHLAI #1 | Robleis,4 969 244 katselukertaa,44.02,/@RobleisIUTU
dr2BCMRk_xc,Crash Team Racing Nitro-Fueled - Reveal Trailer | PS4,4 737 518 katselukertaa,1.14,/@PlayStation
isN75RIRkEw,ASÍ GANAMOS CON THIAGO EL MEJOR KART DE CTR | Robleis,3 198 522 katselukertaa,24.31,/@RobleisIUTU
NaQ3wCaQCSk,Longplay of Crash Team Racing Nitro-Fueled,2 893 660 katselukertaa,2.28.35,/@longplayarchive
7W29ua3D0FU,Crash Team Racing: Nitro Fueled - All Victory Animations,2 330 453 katselukertaa,30.21,/@packattack04082
6ArcZDz6gVs,Crash Team Racing Nitro-Fueled - All Shortcuts and Tricks (Glitch shortcut),2 270 235 katselukertaa,19.30,/@250crash250
dBH-k8sq3W4,"Crash Team Racing Nitro Fueled - Full Game 101% Walkthrough (All Platinum Relics, Gems, Trophies)",2 029 531 katselukertaa,5.43.25,/@ProsafiaGaming
TNyVPaeyABM,Crash Team Racing Nitro-Fueled - All Boss Intros & Outros,1 802 338 katselukertaa,5.37,/@Zephiel810
OTLREpMM9tE,PSX Longplay [400] Crash Team Racing [Part 1/2],1 650 260 katselukertaa,3.19.44,/@worldoflongplays
ukxCYidu2_A,CRASH TEAM RACING PS4 - Historia Completa en Español 2019 PS4 Pro  [1080p 60fps],1 594 745 katselukertaa,1.01.30,/@Kratosworld
K05W93BsHj0,Crash Team Racing Nitro-Fueled - Defeat Animation | New Characters,1 413 764 katselukertaa,2.41,/@250crash250
Ylb6ISVUxLY,"CTR - SHRI SAGAR | Bangalore’s Most Popular BENNE MASALA DOSA, GOLI BAJJI, IDLI & More | Malleswaram",1 386 172 katselukertaa,33.11,/@FoodLoversTV
sczgv0k5lUk,Crash Team Racing Nitro-Fueled - All Bosses,1 376 630 katselukertaa,27.14,/@NintenU
DIyWevTSMaU,Crash Team Racing Nitro-Fueled (PS5) 4K HDR Gameplay,1 318 317 katselukertaa,10.12,/@fagamez1
J3TiffHVC2Q,Crash Team Racing: Nitro Fueled - All Bosses (Hard Mode),1 233 911 katselukertaa,31.41,/@packattack04082
iNbOQODkE4U,CTR: Nitro-Fueled - Unlock Iron Checkpoint Crate | All Crate Locations,1 226 004 katselukertaa,18.29,/@250crash250
Grx68x2L3cs,Crash Team Racing Nitro-Fueled - All Masks | New Mask (Season 7),1 210 921 katselukertaa,4.50,/@250crash250
vvI2V1w9aPc,Crash Team Racing - Spyro & Friends DLC - All Characters + New Track,1 130 183 katselukertaa,16.02,/@packattack04082
3O8FK5d67cM,CTR (Crash Team Racing) [PS1] #playstation #ps4 #crashbandicoot #xbox #pc #nostalgia #games #tiktok,1 003 590 katselukertaa,9.22,/@PlayStationMuseum
Vs8wxtCioos,CTR: Nitro-Fueled - PIT STOP Spooky Grand Prix | Buying Everything,947 298 katselukertaa,8.32,/@250crash250
