Video Id,Title,View Count,Length,Channel
6rYWNLywcWo,Braces Food Choices:  Ice Cream Bars Edition - ASMR - TheBracesDoc,232 091 471 katselukertaa,0.09,/@TheBracesDoc
O1UjrSsqiJw,Nope. Yup! #short #dog,90 415 170 katselukertaa,0.13,/@MagnusTheTherapyDog
lvstqGVoi4Y,yep…I invented THAT,39 807 159 katselukertaa,0.21,/@UnnecessaryInventions
l21wGxlWwPw,Gunna - fukumean [Official Visualizer],25 734 863 katselukertaa,2.06,/channel/UCAkIMkEaa9sZmjcy7mfd5lQ
-zbw3KzgHBU,E-40 - Choices (Yup) (Out Now!),21 386 639 katselukertaa,4.42,/channel/UCc-lKM4_OHLDDtvC1KFUIAQ
GJGcIUa1dWQ,FlyRich Double - Yup (On My Tractor) Official Video,17 529 345 katselukertaa,2.40,/@allurbancentral
eGuyKl3Smso,"E-40 - Choices ""Yup"" (Deluxe Remix)",16 305 656 katselukertaa,16.43,/@EvolutionArtsllc
KTc3PsW5ghQ,Sesame Street: The Martians Discover a Telephone,13 178 841 katselukertaa,2.53,/@SesameStreet
arqTu9Ay4Ig,"E-40 ""Choices (Yup)"" (WSHH Exclusive - Official Music Video)",12 968 875 katselukertaa,4.54,/@worldstarhiphop
YecgZC4DgmE,Nope Nope Nope Yep! -BeamNG #shorts,12 907 505 katselukertaa,0.08,/@wecrashgames
3cLnqxYBseo,Uzeyir Mehdizade ft & Enya - Yadimdadir ( Official clip )  HD ( Yep Yeni 2014 ),12 022 552 katselukertaa,4.25,/channel/UCYKZS-veY2Aq8UwdwMFaJ2w
pN98J4yT16k,Uzeyir Mehdizade - Sene Ne ( Yep Yeni 2015  ) Original Audio,10 605 664 katselukertaa,4.35,/channel/UCYKZS-veY2Aq8UwdwMFaJ2w
kfd_BuEPaEY,"Let me do it for you! Yep, Thanos finally killed Iron Man (Animation Meme)",9 436 158 katselukertaa,0.17,/@bugbody
VTQ0EIhreug,Yung Gravy – yup! (Official Music Video),7 737 810 katselukertaa,3.39,/channel/UCLQPinZNWKlLBF7C_m2YP3g
g9r5DxFjw6o,Essemm - Yepp (Official Music Video),6 386 142 katselukertaa,3.32,/@ESSEMM112
HDkXeyJgFcA,"Yep, we’re definitely in Texas",6 268 212 katselukertaa,0.10,/@FrankieLapenna
z_trSIBCgF0,Sesame Street: Martians Discover a Radio,5 637 345 katselukertaa,2.25,/@SesameStreet
SvT63_qG8f4,Yep•••,5 126 062 katselukertaa,0.14,/@Izzy_playzzzzzzzzzzzzzzzz
AQZLFX3vE1s,YEET THE BABY,4 829 628 katselukertaa,14.31,/@YuB
xOK7fhbUveA,uLazi -  Yey feat. Infinity MusiQ | Official Music Video | Dance Video,4 806 524 katselukertaa,3.53,/channel/UC1LCJH4W5nepC_2BmKnjmaw
