Video Id,Title,View Count,Length,Channel
FSgT3KxjvgI,Humane - Wish God was a woman (winter version),389 805 katselukertaa,3.40,/@Agamaga
sexmMpDlw14,Humane - Rescue Me,120 189 katselukertaa,3.48,/@Agamaga
8WrpookTEHA,Saying Goodbye - Horse Shelter Heroes S4E31,11 389 katselukertaa,24.14,/@hphs
gMsQO5u7-NQ,The Disappearing Computer: An Exclusive Preview of Humane’s Screenless Tech | Imran Chaudhri | TED,1 262 938 katselukertaa,13.55,/@TED
hlJxWpsuChk,Humane: Secret Tech Company Poised to Change the World,303 149 katselukertaa,21.24,/@samsheffer
i9hcgjrheW8,life at humane,35 898 katselukertaa,3.13,/@samsheffer
1kGA_Ckbm5c,Humane - Crucify,40 787 katselukertaa,4.07,/@Agamaga
L3wKzyIN1yk,Rag'n'Bone Man - Human (Official Video),1 758 101 403 katselukertaa,3.18,/channel/UCuRwdG_2dvII6VaJPppXqAw
zT9Xv7pHG_4,“You Wanna Talk About MORALS?!” Neil deGrasse Tyson vs Vegan Activist,100 501 katselukertaa,52.25,/@HumaneHancock
ORQtnQRqOKc,Milton Friedman Speaks: Is Capitalism Humane? (B1227) - Full Video,62 116 katselukertaa,1.09.09,/@freetochoosenetwork
QbYMCV2LYJo,Humane - Wish God was a woman,143 060 katselukertaa,3.41,/@Agamaga
tlsLQ0IprNY,GTA V Online (Invasão Humane- Entrega do PEM) Part 1,5 katselukertaa,21.21,/@guiwars2
7mrw8d9iXwI,Uncovering the Humane Ai Pin’s Design,48 186 katselukertaa,6.51,/@AndreaCopellino
IOvSNweknM0,Humane,183 867 katselukertaa,4.13,/channel/UC2yGvqVB_kK0FC1eUifENGQ
2ecf3ZCxi_A,Humane Unveils Ai Pin: A Clothing-Based Wearable Device Redefining Personal Computing #Humane #AiPin,3 425 katselukertaa,3.43,/@AIWaveNews
WsZnKL94-cg,This is Humane's Secret Device (Concept),87 131 katselukertaa,9.59,/@AndreaCopellino
r3V0sqSyXaY,HUMANE projector demo,45 657 katselukertaa,1.09,/@ARMRXR
cB0_-qKbal4,Center for Humane Technology Co-Founders Tristan Harris and Aza Raskin discuss The AI Dilemma,128 193 katselukertaa,1.07.22,/@SummitSessions
u7nC75AXerY,Humane: This Company is Next Apple,2 960 katselukertaa,6.36,/@DiscoverAnswer
MnaWOdLQ_sA,Live at Humane: Bethany Bongiorno (CEO),7 102 katselukertaa,1.14.03,/@samsheffer
