Video Id,Title,View Count,Length,Channel
qLrnkK2YEcE,The Avalanches - Frontier Psychiatrist (Official HD Video),24 277 973 katselukertaa,4.18,/channel/UCxKS_QjhJAfV2hgLYxxGkWA
hP5HrSnohFc,Psychiatric,174 721 katselukertaa,6.06,/channel/UC8bXAHcitOUnxe7cFg6Curg
pgyrws1sDgs,Psychiatric Ward.,26 137 katselukertaa,32.00,/@smoothieX12
GQIrEHTUYDU,Life On The Psych Ward (Forensic Psychiatry Patients Documentary) | Real Stories,705 373 katselukertaa,47.08,/@RealStories
E7wkHhnSXYY,Serial Killers Who Went To Psychiatric Hospitals,5 109 katselukertaa,25.25,/@thefugitivecrime
GAdiqTHSzZM,Pharmacology - Psychiatric Medications for nursing RN PN (MADE EASY),980 037 katselukertaa,29.57,/@SimpleNursing
Z__t-KtUDIw,So You Want to Be a PSYCHIATRIST [Ep. 18],613 692 katselukertaa,16.37,/@MedSchoolInsiders
GLYpBnE21iI,Life Inside The World's Oldest Psychiatric Institution | Our Life,2 355 612 katselukertaa,46.21,/@OurLife
ncVB9acu0xI,Life On The Psych Ward: Should Offenders Be Allowed Back Into Society? | Only Human,22 081 katselukertaa,47.04,/@OnlyHumanDocs
j1hkwWi1YxM,What It Was Like to Be a Mental Patient In the 1900s,2 094 709 katselukertaa,11.48,/@WeirdHistory
_qpX0FUDzuw,Britain's Most Dangerous Psychiatric Hospital (Prison Documentary) | Real Stories,5 526 453 katselukertaa,44.23,/@RealStories
DzAcsXaj-eU,Things in a psych ward that just make sense,19 799 887 katselukertaa,0.43,/@steveioe
hvwxKMU1m38,Schizophrenia | What is Schizophrenia? Therapeutic Communication Nursing,254 295 katselukertaa,23.56,/@SimpleNursing
KsfsxNF9ltc,A Day in My Life as a Psych Ward Hospital Patient | VLOG,553 153 katselukertaa,19.06,/@LivingWellwithSchizophrenia
YOstLSiGVk8,Inside The Most Infamous Psychiatric Hospital (Broadmoor Ep1) | Our Life,105 104 katselukertaa,42.11,/@OurLife
NS3MRJKyrLg,House Can't Stop Diagnosing Patients Whilst A Psychiatric Patient Himself | House M.D.,898 086 katselukertaa,9.57,/@HouseM.D.
K94_xuqw9GE,Mental Status Exam Mnemonics (Memorable Psychiatry Lecture),120 200 katselukertaa,7.37,/@MemorablePsych
ddkwqNAyIV0,I spent a day with PSYCH WARD SURVIVORS,3 122 163 katselukertaa,22.56,/@AnthonyPadilla
Ii2FHbtVJzc,Psychiatric Interviews for Teaching: Anxiety,758 887 katselukertaa,12.02,/@uniofnottingham
GKokEpFUB9E,Patient Ends Up in Psychiatry Trying To Trick Doctors | Chicago Med | MD TV,500 907 katselukertaa,10.04,/@MDTV
