Video Id,Title,View Count,Length,Channel
3VCyQqbH11s,No More Snacks Baby John! | Yummy Vegetables & Healthy Habits Song | Little Angel Kids Songs,424 689 923 katselukertaa,17.55,/channel/UCNzsYU0aWwjERj-9Y9HUEng
5SatLV_hSpo,Gold ASMR Snacks vs Cavities !?,200 738 282 katselukertaa,0.33,/@DentalDigest
ZjXM5WgPyBk,Anaconda Snake Chasing Boy video 🐍 #Shorts,179 300 625 katselukertaa,0.21,/@RunFunTV
RXrnQJfmu3A,Many people have never eaten these snacks when they were young!  #Childhood Snacks #Nostalgic Snacks,164 416 298 katselukertaa,0.53,/@Zhienofficial
n_2B62-UEro,Purple ASMR Snacks vs Cavities !?,157 042 122 katselukertaa,0.38,/@DentalDigest
HgTUYyrvf5I,Last Minute Halloween Treats | Halloween Recipes | DIY Easy Halloween Treats by So Yummy,143 749 921 katselukertaa,2.53,/@SoYummy
LEbvYkinotk,"Eating emojis, foodies, co-pilot eating snacks",138 295 446 katselukertaa,0.32,/@Funny_Choice
rtwG_4mZ40Q,Orange ASMR Snacks vs Cavities!?,131 647 442 katselukertaa,0.36,/@DentalDigest
Ztl8SIfON6w,Snacks Slide During Takeoff || ViralHog,93 726 210 katselukertaa,0.14,/@viralhog
hoH8iUHHuJk,Salish Favorite Snacks vs Cavities !! ft. @jordanmatter,86 341 941 katselukertaa,0.31,/@DentalDigest
1rzz34HfwK4,"Eat emoticons, eat you bite by bite, the co-pilot eats snacks",82 641 984 katselukertaa,0.19,/@Funny_Choice
kmiR9nDopcw,Spicy Emoji Snacks ASMR!? 🥵,76 529 628 katselukertaa,0.24,/@LukeDidThat
goG79QkK5yw,"Memory of Childhood Snacks, Shoping for Funny Video #shorts #shortvideo",75 725 101 katselukertaa,0.20,/@yingchengofficial
z0bf51btzzo,No More Snacks | Healthy Habits | Little Angel Kids Songs & Nursery Rhymes,67 151 281 katselukertaa,4.00,/channel/UCNzsYU0aWwjERj-9Y9HUEng
8Su8t4wyrAA,The poor boy was wrongly accused of stealing snacks -The touching story of a poor boy,65 906 219 katselukertaa,0.41,/@AnVatTuoiTho2023
uBmis3BDPlA,"As long as my snacks are transparent enough, the boss won't find me! #Shorts | Ms Yeah",50 332 507 katselukertaa,0.51,/@MsYeahOfficialChannel
0ZFTHolzAQw,Snacks,49 411 409 katselukertaa,8.48,/@Cookieswirlc
xtOQBUZIFXw,Insane way of getting your snacks,48 847 451 katselukertaa,0.32,/@xavier_mortimer
F6ehyV7kqv8,"How to Cook Healthy Food! 10 Breakfast Ideas,  Lunch Ideas & Snacks for School, Work!",45 011 041 katselukertaa,15.06,/@SaraBeautyCorner
bpgy0Cofpms,Dunya ka shb sy ziyada katrnak snak #snack #foryou,41 208 673 katselukertaa,0.12,/@DiscoverwithMamoon
