Video Id,Title,View Count,Length,Channel
2YvG0NbYJpE,HRVY - Personal,331 041 046 katselukertaa,3.29,/channel/UC-jHioVmLr8Cb1lFBIZD2hQ
ttdU19Kwce8,P-Square - Personally (Official Video),127 130 193 katselukertaa,3.17,/channel/UCgCIKgvFEyVI_B9b2HSbh8g
aCcuzqRRTHQ,PSquare - Shekini [Official Video],94 096 956 katselukertaa,3.45,/channel/UCgCIKgvFEyVI_B9b2HSbh8g
_vg2AG5sEdw,P-Square - Alingo (Official Video),54 179 929 katselukertaa,4.35,/channel/UCgCIKgvFEyVI_B9b2HSbh8g
WwNEtz-Qdr8,Find Your Personal Style(A or B ?) | Funny Animation😂,48 493 418 katselukertaa,0.25,/@4MAnimation
f4GOV3rhTBY,Micheal Blackson took this personal 🤣 || #wildnout #michaelblackson,30 945 045 katselukertaa,0.32,/@Nick-M.
fzA6VoZCZlI,"The Vamps, Maggie Lindemann - Personal",27 160 086 katselukertaa,3.15,/channel/UCtGdOn3XSNWVK54P13jDoCg
asXau88O5Is,Monica - Don't Take It Personal (Just One Of Dem Days) (Official Video),25 262 619 katselukertaa,4.00,/channel/UCeiqCWKxJrtcGSDa3HMrUDw
pocTh0Kf74U,He took that personally 😳 (via Taki_speedd/TT),21 647 243 katselukertaa,0.07,/@ESPNMMA
ik0FyoUI0JM,Bro took it personally 💀🤣 sound via @andy.and.michelle,19 551 451 katselukertaa,1.00,/@BattleRoyaleJokes
LnJwH_PZXnM,How not to take things personally? | Frederik Imbo | TEDxMechelen,16 642 047 katselukertaa,17.37,/@TEDx
EUshgvt7I8U,PLAZA - Personal (Official Music Video),13 665 271 katselukertaa,4.39,/channel/UCLfrm5D5REX-4cfiffmLH4A
yS_6SFyLKRc,And he took that personally,10 666 587 katselukertaa,0.59,/@benesherick
9Wu_efPAL1E,"personally, i think i’d fit enid better haha #wednesdayaddams",6 933 995 katselukertaa,0.13,/@andweaso
KoDAXwXWZC4,Liverpool GK Alisson took it personally #shorts,6 047 936 katselukertaa,0.16,/@premierleague
C-OO1cqu9M8,“I think that is personally enough” 😂😂 #shorts,5 921 812 katselukertaa,0.59,/@brennan.rogers
ySD8vWkWJfQ,"""I'm personally a PANSEXUAL...!""",5 919 488 katselukertaa,0.58,/@townhall
KQoSw-bUc6s,When Ronaldo takes it personally.. 😈,5 669 600 katselukertaa,0.25,/@FunChannel7
2upaBFtYXjo,I got a Personal Color Analysis in Korea,5 436 100 katselukertaa,0.36,/@tina_yong
oFDSdc8aJFc,Cleveland booed Steph & he took it personal 💀 #shorts,5 331 895 katselukertaa,0.30,/@GDsHighlights
