Video Id,Title,View Count,Length,Channel
1pJKwTdpZ0s,DJ Snake - Taki Taki l MINIZIZE CHOREOGRAPHY,13 354 642 katselukertaa,1.51,/@minizizeofficial
KZgbJmkTU7I,EXTREME KONMARI METHOD DECLUTTERING | Before & After,8 182 615 katselukertaa,17.52,/@WildWeRoam
YycSuhQg_5w,Blackpink REMIX | MINIZIZE CHOREOGRAPHY,6 623 302 katselukertaa,2.33,/@minizizeofficial
mXLfONRJJSk,LISA - 'MONEY' EXCLUSIVE PERFORMANCE VIDEO  | Cover by MINIZIZE FROM THAILAND,5 197 690 katselukertaa,2.57,/@minizizeofficial
n0P2KGPY7A0,BLACKPINK - ‘Pink Venom’ | Cover by MINIZIZE FROM THAILAND,4 696 218 katselukertaa,3.09,/@minizizeofficial
z7V5I3v7zh0,How To Minimize LARGE PORES! #FixitFriday | Jackie Aina,3 556 072 katselukertaa,6.35,/@jackieaina
zecTmifMzHA,How To: Minimize Pores with Baking Soda!,3 516 840 katselukertaa,2.01,/@AngelaMinjiKim
kOLyJE4VpHk,"5 Skincare Tips to Clean, Unclog & Minimize Large Pores",3 103 660 katselukertaa,20.01,/@BeautyWithin
nhKilOMt-Ck,[ 🥇GRAND PRIZE WINNER ]  BLACKPINK - ‘Shut Down’ | Cover by MINIZIZE FROM THAILAND,2 704 852 katselukertaa,3.01,/@minizizeofficial
TED9GXg8WGg,I FINALLY TRIED SWEDISH DEATH CLEANING (and it actually works!!!),2 650 706 katselukertaa,12.20,/@ButFirstCoffee
55tejVjzzwE,Breastfeed to minimize vaccination pain – 6 months,2 623 215 katselukertaa,1.29,/@CHEOvideos
VeLg5rDNs-8,Extreme Declutter Results (👋 95% is GONE!) | Before & After » HOARDER TO MINIMALISM Family of 4,2 601 238 katselukertaa,11.28,/@AtoZenLife
RiIkUA4J3uA,How to Tame Hamster and Minimise Biting,2 543 845 katselukertaa,4.48,/@KumaQQ
zu5yeOxjPXs,MEAL PREP » & minimize time in the kitchen,2 316 950 katselukertaa,5.56,/@PickUpLimes
m79aSU-3Znw,"Minimise pores, tighten and brighten skin with only 2 ingredient face mask #hack",2 226 888 katselukertaa,0.45,/@LITTLEDIY
cWR3Nayncpo,BABYMONSTER ‘2NE1 Mash Up’ Dance Performance | COVER by MINIZIZE KIDS,1 828 766 katselukertaa,2.15,/@minizizeofficial
g1CrDTcXrNE,How To Minimise Pores / How To Shrink Open Pores Permanently 100% Results !!!,1 775 403 katselukertaa,9.18,/@MeriumPervaiz
WBAikWVM8OE,"Tidurlah yang lelap kawanku, Video lucu shorts #shorts #fyp #reaction #memes",1 722 810 katselukertaa,0.57,/@minimizeclub
_77pU3WHVdM,"How to Use Niacinamide to Minimize Large Pores, Brightening and Clear Skin In Your Skincare Routine",1 651 662 katselukertaa,19.44,/@BeautyWithin
O6QO3J_85as,LPP - Graphical Method [#2] [Minimization & Maximization with 3 Constraints] :-by kauserwise,1 636 936 katselukertaa,20.03,/@kauserwise
