Video Id,Title,View Count,Length,Channel
dadSjzgGFeQ,How Nortel Networks Became the Enron of Canada,70 619 katselukertaa,17.23,/@wallstreetmillennial
EKjAMxzdrHw,The Rise and Fall of Nortel Networks - 5 Minute History Lesson,285 864 katselukertaa,5.56,/@ThePlainBagel
hix6cCSqhr4,Inside the Chinese military's cyberattack on Nortel,6 920 katselukertaa,3.14,/@globalnews
ucYtUWDqBIY,The rise of Huawei and the fall of Nortel,22 166 katselukertaa,8.50,/@nationalpost
TtqqXZ9eU7w,T7316E Digital Telephone Setup & Features | Nortel Project System,4 917 katselukertaa,32.23,/@DerpyFireAlarms
0_-u3BzSrUU,Nortel's toxic legacy could cost taxpayers,4 001 katselukertaa,2.06,/@CBCTheNational
sXneFUd-0PQ,Install Nortel Norstar 0x32 MICS (part 1),25 006 katselukertaa,14.51,/@thenortelguy
RmjBGgCfuWI,Nortel - The Rise and Fall Story,260 katselukertaa,11.01,/@riseandbust
cCVm_lrqs90,Nortel Layoffs,413 katselukertaa,10.50,/@stcnsg
gdcR-vf9eP0,The collapse of Nortel (and the rise of Huawei),1 077 katselukertaa,2.01,/@NexusTRTWorld
GBjW7M_GgJY,Homelab Nortel/Avaya CS1000E 7.65 startup,1 070 katselukertaa,6.39,/@techfury90
LpAbWGCF4Qk,Nortel 4548GT Quick Overview,7 947 katselukertaa,3.36,/@PeterSzamosi1
W6ARfPZk7dA,Nortel meridian Create Station,2 143 katselukertaa,1.30,/@msaeducation4390
IraMOZ8xp0Y,"Programming Line assignments on Nortel Norstar CICS, MICS, 0x32",123 822 katselukertaa,5.19,/@thenortelguy
oZ-txZEdc3w,(FINALLY) LG NORTEL LSP-430 Startup and shutdown,8 808 katselukertaa,0.21,/@PhonesbySK
i_AYvk5zebk,Nortel Networks | Television Commercial | 2001,1 396 katselukertaa,0.31,/@AnalogIndulgence
VmbjPnrem6o,Nortel,141 katselukertaa,1.19,/@Wiki4All
jlRjxToDmsU,How to make a conference call on a nortel norstar T7208?,9 328 katselukertaa,0.41,/@businessphonesystem
tIC5lN9JHEI,How to Change Time/Date on Avaya/Nortel T7316e,1 612 katselukertaa,0.50,/@teldiscoinc6428
1x_bmWnH97E,How to Page internally and Externally on my Nortel T7316E Telephone?,11 605 katselukertaa,1.08,/@businessphonesystem
