Video Id,Title,View Count,Length,Channel
AeA0ZKzAeH4,Haschak Sisters - Gossip Girl,167 899 951 katselukertaa,3.18,/@HaschakSisters
odWKEfp2QMY,Måneskin - THE LONELIEST (Official Video),62 776 089 katselukertaa,4.48,/channel/UCgQna2EqpzqzfBjlSmzT72w
5mQVljB7JGw,Gossip - Heavy Cross (Video),60 795 988 katselukertaa,4.04,/@GossipVEVO
kYKI8tAELXY,Missy Elliott - Gossip Folks [Official Music Video],41 832 551 katselukertaa,3.47,/channel/UC_u0CLjE2CglTTAS_WX-zCg
12zPU-8bsTE,Gossip - Move in the Right Direction (Video),33 449 972 katselukertaa,3.20,/@GossipVEVO
jODrVofka54,Måneskin - SUPERMODEL (Official Video),32 294 151 katselukertaa,3.06,/channel/UCgQna2EqpzqzfBjlSmzT72w
ceKMnyMYIMo,hi.,15 485 915 katselukertaa,10.20,/@ColleenVlogs
UquPv9WpuB4,R.I.P.ゴシップの海 - cosMo＠暴走P feat. GUMI,15 190 644 katselukertaa,3.42,/channel/UC9AYHlE2OLcMlZJo3MBlfkQ
rqDRMquMb8g,GOSSIP,14 731 561 katselukertaa,2.49,/channel/UCgQna2EqpzqzfBjlSmzT72w
XrsbfrFPATs,Måneskin - GOSSIP ft. Tom Morello,12 777 894 katselukertaa,4.45,/channel/UCgQna2EqpzqzfBjlSmzT72w
A8mw5i43-uQ,Gossip - Perfect World (Video),11 869 313 katselukertaa,3.50,/@GossipVEVO
9IPLXNEzsLc,Måneskin - GOSSIP ft Tom Morello (Lyrics/Testo),11 674 883 katselukertaa,2.49,/@djfax
nqweaneuCLo,Say Hi - Devils (Gossip Girl 4x09 soundtrack  Blair & Chuck),9 005 495 katselukertaa,1.25,/@Squirrelableful
S6PHxdIOfYY,Grace VanderWaal - Gossip Girl (Lyric),8 322 965 katselukertaa,3.20,/channel/UC2qc1KM4zgRoOpysqVEaNbw
Fbz34m6zeVY,Gossip Folks (feat. Ludacris),7 415 986 katselukertaa,3.55,/channel/UC_u0CLjE2CglTTAS_WX-zCg
RO8NAZwAG0o,Kristen Bell Reads Donald Trump's Tweets as Gossip Girl,6 738 250 katselukertaa,1.37,/@LateNightSeth
ShMRAN78598,Blake Lively Breaks Down 19 Looks From 2005 to Now | Life in Looks | Vogue,6 680 419 katselukertaa,18.28,/@Vogue
XbywiblA1eQ,Friends: Rachel Works On Her Gossiping Problem (Season 5 Clip) | TBS,6 153 087 katselukertaa,4.38,/@TBS
W8ah8nKe6FU,Gossip - Love Long Distance (Video),5 425 283 katselukertaa,3.48,/@GossipVEVO
UECeJzd-G30,Beth Ditto - I Wrote the Book (Video),5 114 510 katselukertaa,3.30,/@BethDittoVEVO
