Video Id,Title,View Count,Length,Channel
iRU1cTKPf5g,Lady Gaga - Always Remember Us This Way (Lyrics),29 191 326 katselukertaa,3.34,/@melofy1203
bOKGWaXBR_c,The Sun Song,4 870 173 katselukertaa,3.41,/@Hopscotchsongs
fJcBUz9kl1A,Nikola Jokic shoves Suns owner Mat Ishbia after fighting for the ball 😳,2 312 791 katselukertaa,1.19,/@ChazNBA
O5iK_mqtJ04,"Slowdive perform ""When the Sun Hits"" - Pitchfork Music Festival 2014",1 717 775 katselukertaa,5.09,/@pitchfork
2HYNgX-sQYw,Kevin Durant pushes Nikola Jokic away from Suns huddle and gets tech in Game 5,1 576 888 katselukertaa,1.16,/@ChazNBA
cXEavPYK2vw,Denver Nuggets vs Phoenix Suns Game 6 Full Highlights | 2023 WCSF | FreeDawkins,1 327 420 katselukertaa,9.21,/@FreeDawkins
ZalAdGBUFgw,The Inside Crew Reacts To Denver's Dominating Game 1 Win Over The Suns | NBA on TNT,1 237 109 katselukertaa,8.21,/@NBAonTNT
ntvsf05kfX0,Suns got so lucky against Luka 😤 #shorts,1 152 514 katselukertaa,0.26,/@GDsHighlights
iuJQcbDlibg,Denver Nuggets vs Phoenix Suns Game 5 Full Highlights | 2023 WCSF | FreeDawkins,1 069 744 katselukertaa,9.32,/@FreeDawkins
QRPSMhVpKXE,Mask- Suns shine hoshin shog 2021,1 022 925 katselukertaa,31.24,/@badtype7940
xpUYOjVYaFY,"Dallas Mavericks vs Phoenix Suns Full Game Highlights | March 5, 2023 | FreeDawkins",1 004 118 katselukertaa,9.35,/@FreeDawkins
hJ9CaDxtzjY,Denver Nuggets vs Phoenix Suns Game 4 Full Highlights | 2023 WCSF | FreeDawkins,895 731 katselukertaa,9.35,/@FreeDawkins
GMjHtFNDRys,Phoenix Suns vs Los Angeles Clippers Game 4 Full Highlights | 2023 WCR1 | FreeDawkins,858 873 katselukertaa,9.44,/@FreeDawkins
guyCTGqaTRg,Denver Nuggets vs Phoenix Suns Game 1 Full Highlights | 2023 WCSF | FreeDawkins,829 920 katselukertaa,9.27,/@FreeDawkins
Z7op_XeuwRg,Russell Westbrook shows love to Devin Booker after Suns eliminate Clippers from playoffs,812 513 katselukertaa,0.56,/@ChazNBA
lcEL8u694ek,'ABSOLUTELY PATHETIC': Stephen A. calls Nuggets-Suns G6 a 'comedy show' at halftime | NBA Countdown,807 374 katselukertaa,3.47,/@espn
-FPNXF9jMiw,Phoenix Suns vs LA Clippers Full Game 1 Highlights | Apr 16 | 2023 NBA Playoffs,765 174 katselukertaa,9.30,/@HooperHighlights00
YqGl4aeHvWc,Denver Nuggets vs Phoenix Suns Game 2 Full Highlights | 2023 WCSF | FreeDawkins,763 898 katselukertaa,9.17,/@FreeDawkins
U1gmprhYbUE,"Nikola Jokić, Nuggets eliminate Kevin Durant, Suns with 125-100 Game 6 win | NBA | UNDISPUTED",759 036 katselukertaa,14.03,/@UndisputedOnFS1
Ft5EtR3dp20,Phoenix Suns vs LA Clippers Full Game 3 Highlights | Apr 20 | 2023 NBA Playoffs,753 867 katselukertaa,9.37,/@HooperHighlights00
