Video Id,Title,View Count,Length,Channel
zGEaasyjM5E,Ichika Nito - Orb (Official Music Video),2 573 438 katselukertaa,3.14,/channel/UCq3Wpi10SyZkzVeS7vzB5Lw
_KZfmTLCNX8,The Orb - H.O.M.E (high orbs mini earths),114 716 katselukertaa,4.02,/@theorbofficial1297
3GlBmy-Vxak,The Orb · Live from bluedot 2018,56 472 katselukertaa,1.28.59,/@bluedotfestival
j6qTR_Lxe1Q,Orb-shaped UFO seen over Iraq in stunning video released by Pentagon,234 545 katselukertaa,12.21,/@VideoFromSpace
Es4M_LCjF8Y,Tusk ma Giertycha a PiS Komisje XD,113 499 katselukertaa,19.32,/@ORB_NEWS
g-1LU0puPCo,"The Orb - why can you be in two places at once, when you can’t be anywhere at all.. where’s gary mix",55 630 katselukertaa,3.59,/@theorbofficial1297
_vf8_wnggNs,PiS Pokazuje Program a Trzecia Droga Petru XD,119 243 katselukertaa,12.20,/@ORB_NEWS
CsPENyMyKcw,The Orb - Prism,43 032 katselukertaa,9.39,/@theorbofficial1297
-OBz4bAW1wM,ORB - Birth,94 173 katselukertaa,40.11,/@HarakiriDiat
1ZJOjWIHYus,O.R.B.,100 992 katselukertaa,8.47,/channel/UCrEKrFeSSCr2k0EAI3OOg2Q
xKGcQMRUBPI,"Najważniejsze Pytania o Wybory - Referendum, D'Hondt, Listy",172 792 katselukertaa,30.21,/@ORB_NEWS
93IfPbDe3DA,Glapiński Pokazał STOPY + Wyborcza Nawalanka,106 339 katselukertaa,13.33,/@ORB_NEWS
cDYTsJLGrWg,PiS Broni Grzybiarzy ale Nie Praw Pacjenta XD,111 012 katselukertaa,15.30,/@ORB_NEWS
jWiO1gsVjIU,Worldcoin Launches by OpenAI CEO 👁️ Creepy Orb Goes Viral,40 970 katselukertaa,27.07,/@PaulBarronNetwork
sPwCuIQQ1pc,Kandydaci PiS to już Przesada XD,157 666 katselukertaa,14.01,/@ORB_NEWS
wP5h1edE3lk,"""I don't know what to make of that"": NOAA scientists puzzled by ""golden orb"" found in Alaskan waters",88 451 katselukertaa,5.06,/@KING5Seattle
idbxQyEKHpY,PO ma Problem z Fanami - A PiS z Programem XD,130 622 katselukertaa,16.42,/@ORB_NEWS
EehrnkfbeFk,Dziwny Hołownia i PSL - Ale Reszta Też Walczy,133 061 katselukertaa,15.05,/@ORB_NEWS
TbmckeZ_cQI,Najgłupsza Dyktatura na Świecie,106 717 katselukertaa,10.17,/@ORB_NEWS
