Video Id,Title,View Count,Length,Channel
r4H5XjJPn58,"Complex Ions, Ligands, & Coordination Compounds, Basic Introduction   Chemistry",623 682 katselukertaa,13.42,/@TheOrganicChemistryTutor
NXOXZ-kaSVI,2-Minute Neuroscience: Receptors & Ligands,241 596 katselukertaa,2.02,/@Neuroscientificallychallenged
s72CB01ICZw,Types of Bonding in Transition Metal Systems and Simple Ligands,27 765 katselukertaa,11.54,/@ProfessorDaveExplains
011Bj5USal8,What are Ligands?,243 256 katselukertaa,5.01,/@chemistNATE
tLvRpzSU1x0,Topic 6.2 - Ligand binding proteins,10 014 katselukertaa,3.10,/@doctornox1320
Pl7nzXaVqak,Ligand Gated Ion Channels | Nervous system physiology | NCLEX-RN | Khan Academy,402 900 katselukertaa,7.22,/@khanacademymedicine
QUR3DStK3Ls,Complex Ion Formation,143 690 katselukertaa,4.06,/@ProfessorDaveExplains
-dbRterutHY,Intro to Cell Signaling,920 382 katselukertaa,8.59,/@AmoebaSisters
S1XyeZGEDAs,Ligands & complex ions for A level Chemistry,20 648 katselukertaa,4.48,/@mrmurraygreen
kIrKYV9VQyA,ligand exchange,1 699 katselukertaa,1.54,/@mc2uni-bayreuth508
C2T4MX466-o,"Complex Ions and Their Ligands | A-level Chemistry | OCR, AQA, Edexcel",74 979 katselukertaa,7.43,/@snaprevise
rlNd4g-h2Kw,Ligands - Co-Ordination Compounds - Chemistry Class 12,17 765 katselukertaa,4.01,/@Ekeeda
BBl1aeB786o,Voltage and Ligand-Gated Receptors,7 121 katselukertaa,0.59,/@prodigyanesthesia
ShAfbFAnSqY,"Ligand Field Theory Basics 1: SALCs of Sigma-Only Donors, Pi-Donors, and Pi-Acceptors in Oh Symmetry",11 231 katselukertaa,23.13,/@somechemistrylecturevideos5433
WjbHNPmRi0c,2cii. Ligand Binding,2 239 katselukertaa,12.59,/@mrskennedybiology3564
Lpxz2FfnfVA,Receptor Ligand Binding,239 katselukertaa,3.25,/@immunologyforengineers7487
YkyOodEebtc,Ligand Debut,1 778 katselukertaa,1.21,/@locioiling3037
qhyIGt9wrD8,Signal Transduction in Immune Cells: Receptor-Ligand Interactions,47 977 katselukertaa,10.03,/@ProfessorDaveExplains
UfU4pYvPD7w,Analysing Protein-Ligand Interactions : Tutorial,41 697 katselukertaa,10.07,/@sciwrislifesciences2060
7Aq35X0x-20,Organometallic chemistry: Carbonyl ligand,3 867 katselukertaa,33.00,/@drdaoudnaoufal8282
