Video Id,Title,View Count,Length,Channel
BEG-ly9tQGk,Lars Andersen: A new level of archery,61 231 818 katselukertaa,5.52,/@larsandersen23
tvBHzaZZO5o,Jamie Archer set's the stage on FIRE with Kings Of Leon cover | Series 5 Auditions | The X Factor UK,61 196 320 katselukertaa,6.27,/@thexfactor
lTJft3QnL0M,Clash-A-Rama: Lost in Donation (Clash of Clans),53 271 809 katselukertaa,22.06,/@ClashOfClans
8KpKc3C9V3w,Taylor Swift - The Archer (Lyric Video),30 438 272 katselukertaa,3.40,/channel/UCqECaJ8Gagnn7YCbPEzWH6g
SNkMLtCI9K4,Kids WIPEOUT on WATER PARK obstacle course | Family fun,25 493 201 katselukertaa,9.25,/@Riverandwilder
pTWwxk06eu4,【TVPP】 Tzuyu(TWICE) vs Irene(Red Velvet) - Match of archery goddesses @Idol Championship 2018,24 655 057 katselukertaa,3.05,/@TVPeople
ll1sqr7hyn0,This caught me off guard 😭😂,18 690 985 katselukertaa,0.46,/@AlmightyArcher
KgbsspT0iJ8,Clash-A-Rama: Archer Departure (Season Finale) Clash of Clans,16 964 024 katselukertaa,20.00,/@ClashOfClans
DZlxDFRQ0KQ,Fastest Howitzer in The World - Archer Artillery System,16 672 817 katselukertaa,3.33,/@extremeworld503
gqUPGa15Oto,UNLEASH THE ARCHERS - Awakening (Full Band Playthrough Video) | Napalm Records,16 264 846 katselukertaa,7.18,/@napalmrecords
eUaOvu2aLSk,Dancin 🕺🏾,15 881 320 katselukertaa,0.47,/@AlmightyArcher
_snnKw-EywM,Archery World Records,11 313 972 katselukertaa,7.51,/@dudeperfect
Mr9o9q3fpno,Smith & Archer Face off at Lords as Australia Aim for Ashes Win!,10 942 154 katselukertaa,7.12,/@AmazonPrimeVideoSport
UOvZKJlrtk8,UNLEASH THE ARCHERS - Tonight We Ride (Official Video) | Napalm Records,10 767 122 katselukertaa,5.50,/@napalmrecords
zFleLL5zlaI,Traditional Archery Expert Rates 10 Archery Scenes In Movies And TV | How Real Is It?,10 396 347 katselukertaa,20.25,/@Insider
zv8dVncYyNU,Hits The Bails And Goes For 6! | Unbelievable Delivery by Jofra Archer | ICC Cricket World Cup 2019,10 059 965 katselukertaa,0.30,/@ICC
keY8ENZzS0c,Ana Vazquez v Deepika Kumari – recurve women semifinal | Paris 2021 Hyundai Archery World Cup S3,9 087 730 katselukertaa,12.42,/@WorldArcheryTV
WVi0d7oqDvs,Unleash The Archers - General Of The Dark Army (OFFICIAL VIDEO),8 277 429 katselukertaa,7.57,/channel/UCSm88leWGF-2GxgitSdQ7Zw
OEYwOWjQiz4,Conan & Archer Battle Russian Mobsters | CONAN on TBS,7 878 764 katselukertaa,5.35,/@TeamCoco
3sAdg1N-byw,The Archer,7 793 889 katselukertaa,3.32,/channel/UCqECaJ8Gagnn7YCbPEzWH6g
